SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,SurveyDate,Quadrat_Number,CountA,CountB,CountC,CountD
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,6,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,6,0,0,0,1
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,6,0,2,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,6,1,4,1,3
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,6,1,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,6,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,6,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,6,4,0,3,3
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,6,5,7,5,3
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,6,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,6,10,10,10,10
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,6,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,6,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,7,9,7,8,7
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,7,2,1,2,4
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,7,4,3,4,0
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,7,7,6,4,4
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,7,0,0,0,2
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,7,1,0,2,1
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,7,0,2,1,0
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,7,1,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,7,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,7,1,1,0,0
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,7,10,9,9,8
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,7,0,1,1,0
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,7,0,0,0,2
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,8,5,2,0,3
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,8,2,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,8,1,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,8,2,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,8,0,0,1,1
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,8,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,8,7,10,9,10
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,8,2,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,8,0,1,0,0
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,8,8,9,10,10
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,9,0,0,0,1
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,9,3,0,0,2
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,9,0,0,1,2
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,9,5,8,5,6
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,9,8,5,4,4
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,9,1,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,9,6,5,2,3
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,9,0,0,3,0
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,9,2,0,1,2
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,9,0,1,1,2
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,9,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,9,0,3,2,1
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,9,8,6,5,9
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,9,2,2,0,1
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,9,0,2,5,0
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,10,1,1,0,0
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,10,8,10,8,6
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,10,4,5,4,4
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,10,1,0,0,3
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,10,6,4,3,5
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,10,0,0,1,1
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,10,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,10,0,0,0,3
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,10,0,0,1,3
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,10,3,4,5,0
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,10,5,7,9,10
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,10,5,3,0,0
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,10,0,0,1,0
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,11,0,0,0,1
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,11,6,7,1,3
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,11,0,1,1,2
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,11,0,0,0,1
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,11,2,3,2,1
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,11,0,0,1,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,11,1,2,3,1
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,11,1,0,0,1
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,11,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,11,1,0,1,3
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,11,2,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,11,4,4,3,5
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,11,7,4,4,4
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,11,0,2,1,3
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,11,3,4,5,3
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,12,1,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,12,0,0,1,2
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,12,0,1,1,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,12,7,9,4,8
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,12,0,1,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,12,3,4,2,5
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,12,1,0,2,3
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,12,2,2,1,1
13,AN,Anacapa Island,LC,Landing Cove,3004,Gelidium,agar weed,2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3005,Gigartina,sea tongue,2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,4001,Plantae,miscellaneous plants (ie: diatoms),2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,5001,Porifera,sponges,2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6003,Corynactis californicus,club-tipped anemone,2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6004,Balanophyllia elegans,orange cup coral,2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,6005,Astrangia lajollaensis,La Jolla cup coral,2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,7001,Diopatra ornata,ornate tube worm,2022,6/2/2022,12,1,1,1,0
13,AN,Anacapa Island,LC,Landing Cove,7002,Phragmatopoma californica,colonial sand-tube worm,2022,6/2/2022,12,1,1,0,0
13,AN,Anacapa Island,LC,Landing Cove,9001,Serpulorbis squamigerus,scaled wormsnail,2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,10001,Bryozoa,bryozoans (miscellaneous),2022,6/2/2022,12,2,2,3,4
13,AN,Anacapa Island,LC,Landing Cove,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11008,Pachythyone rubra,aggregated red sea cucumber,2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,11010,Ophiothrix spiculata,spiny brittle star,2022,6/2/2022,12,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,12001,Tunicata,tunicates,2022,6/2/2022,12,2,2,1,1
13,AN,Anacapa Island,LC,Landing Cove,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,6/2/2022,12,3,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,15001,Bare Substrate,Bare Substrate,2022,6/2/2022,12,1,1,4,2
13,AN,Anacapa Island,LC,Landing Cove,15002,Rock,Rock,2022,6/2/2022,12,8,8,4,8
13,AN,Anacapa Island,LC,Landing Cove,15003,Cobble,Cobble,2022,6/2/2022,12,1,0,5,2
13,AN,Anacapa Island,LC,Landing Cove,15004,Sand,Sand,2022,6/2/2022,12,1,2,1,0
13,AN,Anacapa Island,LC,Landing Cove,1001,Chlorophyta,green algae,2022,6/2/2022,13,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2001,Phaeophyta,brown algae (miscellaneous),2022,6/2/2022,13,1,0,1,0
13,AN,Anacapa Island,LC,Landing Cove,2003,Desmarestia,acid weed,2022,6/2/2022,13,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2007,Cystoseira,bladder chain kelp,2022,6/2/2022,13,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2010,Macrocystis pyrifera,"giant kelp, all",2022,6/2/2022,13,7,6,4,4
13,AN,Anacapa Island,LC,Landing Cove,2012,Eisenia arborea,"Southern sea palm, all",2022,6/2/2022,13,0,0,1,0
13,AN,Anacapa Island,LC,Landing Cove,2013,Pterygophora californica,"California sea palm, all",2022,6/2/2022,13,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,2014,Laminaria farlowii,"oar weed, all",2022,6/2/2022,13,5,6,3,3
13,AN,Anacapa Island,LC,Landing Cove,2017,Sargassum horneri,"Sargassum horneri, all",2022,6/2/2022,13,0,0,0,0
13,AN,Anacapa Island,LC,Landing Cove,3001,Rhodophyta,red algae (miscellaneous),2022,6/2/2022,13,1,4,5,6
13,AN,Anacapa Island,LC,Landing Cove,3002,Corallinales,articulated coralline algae,2022,6/2/2022,13,1,2,3,1
13,AN,Anacapa Island,LC,Landing Cove,3003,Corallinales,encrusting coralline algae,2022,6/2/2022,13,0,0,1,1
